Date,Open,High,Low,Close,Volume,Adj Close
2013-02-14,187.290001,189.850006,184.68999499999998,187.400003,31979500,26.771428999999998
2013-02-15,188.570004,189.999996,186.260004,189.509998,26652500,27.072857
2013-02-19,191.000006,197.17,190.15,196.449997,34138300,28.064284999999998
2013-02-20,197.579996,197.61999699999998,186.499996,187.11999699999998,34996500,26.731428
2013-02-21,185.999998,192.200006,182.499998,187.149998,36894200,26.735714
2013-02-22,183.719999,183.790001,178.429998,179.860004,38971100,25.694285999999998
2013-02-25,180.990004,187.099997,175.449997,179.320005,52164700,25.617144
2013-02-26,180.599995,185.21999399999999,175.6,184.089994,33882100,26.298571000000003
2013-02-27,183.579996,185.999998,180.559994,184.32,22626800,26.331428999999996
2013-02-28,183.810001,192.130005,183.509995,188.080006,34293700,26.868571999999997
2013-03-01,187.109997,190.340004,186.210003,189.369995,21451500,27.052856
2013-03-04,188.680006,190.079998,176.659998,181.209995,47824000,25.887142
2013-03-05,184.669994,185.30999599999998,178.080004,181.729994,32326700,25.961428
2013-03-06,182.150003,184.960001,179.579998,182.93999499999998,17435600,26.134285000000002
2013-03-07,179.999994,182.499998,176.16,181.560003,28695800,25.937143
2013-03-08,182.449997,185.849995,180.709997,184.699995,23513000,26.385714
2013-03-11,184.000006,184.520004,179.009998,180.450005,21015400,25.778572
2013-03-12,179.360006,184.169996,179.250004,182.110003,21151900,26.015715
2013-03-13,187.400003,195.18999499999998,186.750002,192.359997,53898600,27.48
2013-03-14,192.69000400000002,192.69000400000002,187.069996,188.369999,28450800,26.91
2013-03-15,189.250006,189.989996,184.550005,184.849998,20667500,26.407142999999998
2013-03-18,181.379999,186.770002,180.549994,185.590002,18073300,26.512857
2013-03-19,185.999998,186.750002,179.250004,181.369999,19873700,25.91
2013-03-20,182.620001,183.850002,180.430004,183.049997,11132100,26.15
2013-03-21,182.399996,187.400003,181.969999,181.99,18804100,25.998571
2013-03-22,183.099998,183.860003,179.499996,181.299997,14189000,25.9
2013-03-25,182.429996,184.839998,179.770002,180.789999,15024800,25.827143
2013-03-26,184.000006,192.640003,183.599997,190.609997,46817400,27.23
2013-03-27,189.640001,197.059998,188.329998,190.240002,40475400,27.177143
2013-03-28,190.75,192.899996,188.600004,189.28000600000001,19588100,27.040001
2013-04-01,190.950005,191.500004,181.470001,182.429996,22947400,26.061428
2013-04-02,183.900003,185.180006,176.099998,176.689999,32280500,25.241428
2013-04-03,177.049994,178.329996,164.259995,169.74,75357800,24.248571
2013-04-04,167.369999,170.129995,163.809998,166.689997,34460300,23.812857
2013-04-05,163.520004,170.500004,162.52999499999999,164.66000400000001,32512900,23.522858
2013-04-08,165.830004,166.300001,158.999994,163.059994,31745000,23.294285000000002
2013-04-09,163.490004,171.36999699999998,162.049997,169.360004,34045900,24.194285999999998
2013-04-10,168.0,169.450006,164.909996,166.069996,29709400,23.724285000000002
2013-04-11,168.830006,173.400003,168.820005,173.009995,33056100,24.715714000000002
2013-04-12,176.990005,177.639994,171.200006,173.199999,37797900,24.742857
2013-04-15,175.559999,182.349995,174.799995,176.499994,46529000,25.214285
2013-04-16,174.969999,177.729996,172.270004,175.850006,29711500,25.121429
2013-04-17,174.339998,177.390001,168.270006,169.360004,27545700,24.194285999999998
2013-04-18,171.000002,171.899996,161.800005,163.819998,23121000,23.402857
2013-04-19,165.499996,169.17,163.03000600000001,163.370001,20163500,23.338572
2013-04-22,165.720001,176.499994,165.720001,174.369999,84870100,24.91
2013-04-23,215.569994,219.38000099999996,209.51000200000001,216.99,114860900,30.998571000000002
2013-04-24,217.6,224.300007,213.21999399999999,216.71999399999999,46898600,30.959999
2013-04-25,216.98,218.790001,213.26999500000002,213.750006,29274000,30.535715000000003
2013-04-26,217.0,217.130003,212.520004,215.549994,21790300,30.792856
2013-04-29,216.610004,217.73000299999998,212.010006,215.00999500000003,20787200,30.715714000000002
2013-04-30,214.599998,219.749996,214.240004,216.07000499999998,25071200,30.867144
2013-05-01,215.920002,217.389996,211.649998,212.91,18359600,30.415714
2013-05-02,213.239994,215.45000499999998,210.19000400000002,214.489996,18328800,30.641428
2013-05-03,215.77999900000003,218.230001,212.69999500000003,213.44999900000002,15431500,30.492857
2013-05-06,209.630005,212.45000299999998,204.019997,210.690002,31731000,30.098571999999997
2013-05-07,208.779999,210.519999,205.600006,206.249994,17079300,29.464284999999997
2013-05-08,204.930004,210.399996,204.52999499999999,208.609995,17623200,29.801428
2013-05-09,208.02999499999999,218.880003,206.52,216.41,36108800,30.915714
2013-05-10,216.41,219.749996,214.559998,217.690002,18844700,31.098571999999997
2013-05-13,217.170004,229.69001,217.14000299999998,229.37999,41357400,32.768570000000004
2013-05-14,231.990009,236.590008,230.79999500000002,233.97000099999997,38535700,33.424285999999995
2013-05-15,239.46999399999999,245.429996,237.830009,243.39999,36029700,34.771427
2013-05-16,246.95000499999998,248.849995,235.19998900000002,237.02999100000002,28053200,33.861427
2013-05-17,238.52999900000003,242.749989,236.000008,238.999996,20141100,34.142857
2013-05-20,238.44001,241.64999,236.759998,239.54999500000002,14765800,34.221428
2013-05-21,240.039993,240.900013,235.000011,237.08999300000002,11491200,33.869999
2013-05-22,234.399998,238.20000499999998,226.640007,228.559998,21769300,32.651428
2013-05-23,225.70001200000002,228.19998900000002,221.54999700000002,226.179996,16198000,32.311428
2013-05-24,225.229988,229.000008,224.500011,228.740002,11808300,32.677143
2013-05-28,231.750004,235.960007,212.980001,214.190002,39525500,30.598571999999997
2013-05-29,214.54999700000002,221.379993,209.909998,215.340002,34101900,30.762857
2013-05-30,216.030005,223.000004,211.54999500000002,222.659996,24087700,31.808571
2013-05-31,225.240002,229.579994,224.04998799999998,226.250011,25416300,32.32143
2013-06-03,227.05000299999998,227.5,217.57,221.96999399999999,21270900,31.709999
2013-06-04,220.120005,227.54998799999998,218.569996,225.30999,23006900,32.187141
2013-06-05,223.189995,228.000011,218.400005,223.46000099999998,33096000,31.922857
2013-06-06,222.119997,225.400005,213.999998,217.740004,26069400,31.105715000000004
2013-06-07,218.63999700000002,220.819994,215.649996,220.21999399999999,15299200,31.459999
2013-06-10,223.030005,223.329998,216.060005,220.929996,13812400,31.561428000000003
2013-06-11,217.850006,220.26999500000002,213.799994,214.45999500000002,14213500,30.637141999999997
2013-06-12,215.83,215.83,206.869995,207.639999,19108600,29.662857000000002
2013-06-13,207.989994,215.549994,205.749996,215.39000299999998,18511500,30.77
2013-06-14,214.770002,217.29000699999997,212.32,213.98999799999999,12495700,30.57
2013-06-17,225.540009,230.499989,223.749994,229.23,35851200,32.747143
2013-06-18,230.240009,231.0,226.400002,228.82998999999998,17476900,32.689999
2013-06-19,228.000011,235.88000499999998,227.609989,232.30999,22353100,33.187141
2013-06-20,229.470005,231.0,220.540001,223.520002,21116200,31.931428999999998
2013-06-21,225.05001099999998,226.38000099999996,214.20000299999998,216.899998,23398200,30.985714
2013-06-24,213.000002,219.079994,209.000004,215.599995,17896200,30.799999
2013-06-25,211.970005,213.5,207.559998,212.9,20918800,30.414285999999997
2013-06-26,214.54999700000002,218.250002,210.82000499999998,212.099995,18834200,30.299999
2013-06-27,212.91,216.729994,209.600004,214.96999399999999,18326700,30.709999
2013-06-28,214.270004,216.29999700000002,210.05000099999998,211.089998,19581100,30.155714
2013-07-01,213.62000299999997,225.32998999999998,212.000006,224.28000600000001,24517500,32.040001000000004
2013-07-02,225.229988,227.470013,217.999996,221.45999500000002,17730300,31.637141999999997
2013-07-03,222.119997,224.0,218.95000499999998,220.909996,8625400,31.558571
2013-07-05,222.08999599999999,225.249989,219.33,225.099998,9957500,32.157143
2013-07-08,226.979988,235.23998999999998,225.50999500000003,233.099995,24289300,33.299999
2013-07-09,235.04001200000002,247.409988,234.86999500000002,247.38000099999996,35509600,35.34
2013-07-10,245.549999,246.89999,239.20998799999998,243.82,22578500,34.831429
2013-07-11,247.999989,249.19998900000002,240.820011,244.169994,21146300,34.881428
2013-07-12,245.830006,257.430004,245.750004,257.259987,34238400,36.751427
2013-07-15,259.400009,259.850006,252.12999,257.98000299999995,20612900,36.854286
2013-07-16,257.29000099999996,266.369995,256.700001,260.480007,33356400,37.21143
2013-07-17,261.239998,268.259998,258.670006,267.91999100000004,19510400,38.274284
2013-07-18,270.310005,270.310005,264.000008,266.409996,20487600,38.058571
2013-07-19,267.429993,267.950005,263.17998900000003,264.579994,18120200,37.797142
2013-07-22,266.850006,268.749996,257.12001000000004,261.959988,47313700,37.422855
2013-07-23,251.400013,262.230007,246.200001,250.25998700000002,76829200,35.751427
2013-07-24,249.72000099999997,252.249992,240.19999700000002,241.29999500000002,33409600,34.471428
2013-07-25,240.560005,247.66000699999998,239.91000400000001,246.74001299999998,19634300,35.248573
2013-07-26,244.61999100000003,246.97999199999998,240.809998,246.30999,17826900,35.187141
2013-07-29,246.059998,250.67001000000002,242.499996,244.959999,13215300,34.994285999999995
2013-07-30,245.40000899999998,247.91,241.809994,243.759998,10890600,34.822857
2013-07-31,243.41000400000001,247.099995,241.94001,244.479988,13120800,34.925713
2013-08-01,246.540009,250.000008,244.570004,249.119987,14139300,35.588570000000004
2013-08-02,249.33999300000002,249.33999300000002,244.79999500000002,246.18,13879600,35.168571
2013-08-05,243.909988,253.89999,241.37999700000003,253.839989,22962100,36.262856
2013-08-06,253.95000499999998,257.59999500000004,250.10001,255.90000899999998,20413400,36.557144
2013-08-07,254.36000099999998,257.47000499999996,248.66000400000001,249.21000299999997,16328900,35.601428999999996
2013-08-08,251.87001,253.89999,248.45001200000002,250.39999,14800100,35.771427
2013-08-09,249.989994,253.709999,249.80000299999998,252.750004,12322800,36.107143
2013-08-12,251.28001,257.000008,250.419991,256.59999799999997,17804500,36.657143
2013-08-13,258.65000499999996,262.199993,253.26000200000001,259.189991,21940800,37.027142
2013-08-14,258.300011,263.789989,258.02000400000003,261.809998,17399900,37.401428
2013-08-15,259.0,260.48999399999997,251.360012,253.409992,16629200,36.201427
2013-08-16,253.20998799999998,260.150013,251.129993,258.87001000000004,21354200,36.981429999999996
2013-08-19,258.000004,263.499996,257.750011,259.779991,15497300,37.111427
2013-08-20,262.929996,273.540012,262.5,273.28999300000004,30140600,39.041428
2013-08-21,272.89001099999996,274.649998,267.500008,270.370007,21258300,38.624287
2013-08-22,272.519989,273.460011,268.230011,269.749992,9961700,38.535713
2013-08-23,270.049999,278.390003,269.019989,278.35998900000004,22285200,39.765713
2013-08-26,276.110004,289.93998700000003,274.039997,282.720009,31017700,40.388573
2013-08-27,279.149994,285.880001,274.500008,276.039989,23138500,39.434284000000005
2013-08-28,278.659996,285.000008,276.399998,283.359997,19355700,40.48
2013-08-29,284.02999900000003,290.230007,283.840008,287.850006,19059600,41.121429
2013-08-30,288.249989,288.830002,282.950001,283.909996,15149400,40.558571
2013-09-03,287.429996,290.709991,284.550011,288.999992,19969600,41.285713
2013-09-04,288.839989,293.060005,286.990013,292.430004,19701500,41.775715000000005
2013-09-05,296.800011,298.929993,294.42001,295.110012,19072200,42.158573
2013-09-06,296.330013,296.509991,290.199993,291.539997,17698800,41.648571000000004
2013-09-09,292.750011,295.300003,290.27999500000004,294.14999,13840400,42.021427
2013-09-10,297.5,313.240013,296.809998,313.060009,36682100,44.722858
2013-09-11,313.739998,314.180008,303.88001299999996,308.300007,29940400,44.042858
2013-09-12,301.839993,306.450005,298.350006,301.409996,21947800,43.058571
2013-09-13,301.999996,306.000008,299.189999,305.650013,15029700,43.664288
2013-09-16,309.999992,310.19001000000003,301.799992,302.16,14055300,43.165714
2013-09-17,302.039997,303.259998,297.700005,299.550007,18200700,42.792858
2013-09-18,298.96000699999996,307.679993,298.11998700000004,306.920002,13739600,43.845715000000006
2013-09-19,308.369995,308.750004,304.010002,305.499996,17449600,43.642857
2013-09-20,305.840004,315.89000699999997,305.619999,313.830013,30791600,44.832859
2013-09-23,320.390003,320.390003,299.519993,302.039997,32030600,43.148571000000004
2013-09-24,301.300007,309.40000499999996,300.34999799999997,306.490005,18780300,43.784286
2013-09-25,308.200005,310.800011,304.05998999999997,307.14000699999997,14639100,43.877144
2013-09-26,308.04000099999996,314.490002,307.499989,313.51000600000003,12460700,44.787144
2013-09-27,310.76001,313.519993,309.700012,312.399994,8299200,44.628571
2013-09-30,307.719994,312.15000200000003,305.199989,309.209988,12528600,44.172855
2013-10-01,314.770008,324.700008,314.000004,324.620007,29693300,46.374287
2013-10-02,322.089989,333.59999799999997,321.619991,330.73,30583700,47.247143
2013-10-03,331.01000600000003,334.499992,318.050003,321.719994,24613400,45.959998999999996
2013-10-04,323.68001200000003,328.300011,318.54000099999996,327.259987,16814000,46.751427
2013-10-07,324.03999300000004,326.969994,318.15000499999996,318.159992,14634900,45.451427
2013-10-08,319.290005,321.519989,299.570007,302.320004,28678300,43.188572
2013-10-09,300.22999599999997,300.57999,282.800011,288.429993,41948900,41.204285
2013-10-10,301.0,307.43,296.40000200000003,303.990002,30695000,43.427143
2013-10-11,304.310009,307.610004,300.129993,300.85001,19200300,42.978573
2013-10-14,310.60999300000003,325.270008,306.000008,324.36000099999995,45659600,46.337143
2013-10-15,325.099991,327.330002,319.339993,321.690006,26848500,45.955715000000005
2013-10-16,320.109997,325.5,318.259995,322.879993,18843300,46.125713
2013-10-17,322.209991,330.209988,319.66,330.09999799999997,19272400,47.157143
2013-10-18,334.000008,336.480011,327.59999500000004,333.499996,25454800,47.642857
2013-10-21,342.919998,355.41999100000004,340.099987,354.98999399999997,65090200,50.712856
2013-10-22,387.840012,389.159988,321.499989,322.520012,181099800,46.074287
2013-10-23,317.32,335.189995,316.999992,330.240002,58376500,47.177143
2013-10-24,331.440002,336.850006,323.660011,331.21999700000003,33559400,47.317142
2013-10-25,330.999992,337.200001,325.909996,328.029991,24062500,46.861427
2013-10-28,325.010002,330.959991,311.809994,314.000004,34260800,44.857143
2013-10-29,318.56998799999997,327.370003,309.200001,327.299988,30936500,46.757141
2013-10-30,328.719994,328.93001200000003,315.61998700000004,318.139992,21640500,45.448570000000004
2013-10-31,318.110004,326.650013,315.699989,322.480011,18489800,46.068573
2013-11-01,328.83000899999996,333.499996,325.900009,329.269993,22020600,47.03857
2013-11-04,330.950005,337.79000099999996,325.15000499999996,337.60001,21919100,48.228573
2013-11-05,335.539989,342.400013,333.049999,341.499992,17289300,48.785713
2013-11-06,339.490013,344.369991,332.78999300000004,335.630005,20733300,47.947144
2013-11-07,338.999989,339.66999100000004,325.159992,326.860004,20007400,46.694286
2013-11-08,326.920006,335.599991,325.52,334.90000200000003,19448800,47.842857
2013-11-11,332.749992,339.5,328.619991,337.910004,16815400,48.272858
2013-11-12,336.180004,339.5,331.349987,333.729988,12231800,47.675713
2013-11-13,333.21999,335.459988,329.100002,335.28001,11967900,47.897144
2013-11-14,335.790009,343.999996,335.120007,342.570004,20104700,48.938572
2013-11-15,344.60001,349.89001099999996,343.080002,349.759995,20152300,49.965714
2013-11-18,350.0,350.489998,339.5,341.770012,20247500,48.824287
2013-11-19,340.769989,346.820007,334.240013,337.289989,17057600,48.184284000000005
2013-11-20,343.34999500000004,346.35001,337.649998,339.52,19481700,48.502857
2013-11-21,342.240009,348.679996,341.67001,348.499992,15989400,49.785713
2013-11-22,348.830013,350.599987,343.999996,347.849991,14202300,49.692856
2013-11-25,346.900009,352.93,345.01000600000003,350.240005,13984600,50.034286
2013-11-26,350.500011,356.459988,347.57001099999997,355.200012,14683200,50.742859
2013-11-27,357.10998900000004,363.85001,353.54000099999996,362.490005,16832900,51.784286
2013-11-29,364.049988,367.800007,363.009991,365.799988,8388100,52.257141
2013-12-02,364.879993,367.960011,359.60999300000003,363.919998,11675300,51.988571
2013-12-03,361.889992,363.57999,356.499989,362.940002,13400800,51.848572
2013-12-04,360.589989,368.650013,356.249996,356.26999700000005,19395600,50.895714
2013-12-05,357.799992,361.130001,353.39001099999996,358.059998,13793500,51.151428
2013-12-06,361.040012,361.330006,351.999992,354.439995,12075700,50.634285
2013-12-09,355.169998,359.869999,353.60998900000004,355.67001,11718700,50.810001
2013-12-10,355.000008,364.44001000000003,353.319996,363.100006,14089600,51.871429
2013-12-11,364.369995,371.160004,362.220013,363.98,20066900,51.997143
2013-12-12,363.670006,374.840008,363.550003,373.330013,21318500,53.332859
2013-12-13,376.149998,377.000004,368.80998999999997,368.969994,17854900,52.709998999999996
2013-12-16,369.98000299999995,371.0,364.249992,366.31001299999997,13911100,52.330002
2013-12-17,366.749996,377.699993,366.270012,374.869995,18448500,53.552856000000006
2013-12-18,373.860012,377.000004,366.509991,376.240013,19881400,53.748573
2013-12-19,374.199993,379.85998900000004,373.349987,376.739998,13849500,53.82
2013-12-20,376.499992,379.689999,374.339996,375.669987,18817400,53.667141
2013-12-23,378.690002,383.430004,376.630009,380.580006,12624500,54.368572
2013-12-24,380.76001,383.960003,377.479988,378.389996,5577600,54.055714
2013-12-26,378.10998900000004,380.91,375.82999,376.92998900000003,12268900,53.847141
2013-12-27,377.10999300000003,378.750004,365.810001,367.5,16948400,52.5
2013-12-30,367.620003,369.53999300000004,359.03999300000004,366.990002,15075200,52.427143
2013-12-31,365.500008,369.149998,363.630005,368.170002,10516800,52.595715000000006
2014-01-02,366.809998,367.580002,360.800007,362.82,12325600,51.831429
2014-01-03,364.0,367.470013,362.90000200000003,363.100006,10817100,51.871429
2014-01-06,363.22999599999997,364.309994,353.33000899999996,359.569992,15501500,51.367142
2014-01-07,347.789989,347.889992,337.07001099999997,339.5,36167600,48.5
2014-01-08,336.73000299999995,345.979988,336.520012,340.98999399999997,20001100,48.712856
2014-01-09,341.770012,343.97999599999997,335.000004,337.050011,17007200,48.150002
2014-01-10,338.070007,338.64000699999997,330.52999500000004,332.139992,16237900,47.448570000000004
2014-01-13,331.130009,348.67001,331.130009,336.810005,27237000,48.115715
2014-01-14,341.439991,341.59999500000004,332.56998799999997,337.959991,19740000,48.279999
2014-01-15,335.000004,338.569992,319.07,330.380005,40432000,47.197144
2014-01-16,328.41,333.869991,322.02,331.680008,21135800,47.382858
2014-01-17,332.070004,334.82,328.240009,330.039997,16417100,47.148571000000004
2014-01-21,332.230007,332.470013,320.25,328.71000699999996,25220300,46.958572
2014-01-22,329.500011,334.439991,327.350002,333.729988,48342000,47.675713
2014-01-23,387.40000200000003,395.62998999999996,377.490002,388.72000499999996,91280000,55.531429
2014-01-24,383.679996,390.699997,383.37998999999996,386.079998,35466900,55.154284999999994
2014-01-27,387.389988,391.499989,370.55998999999997,381.230007,32526900,54.46143000000001
2014-01-28,381.319996,407.409992,380.76001,406.77000400000003,43590400,58.110001000000004
2014-01-29,403.11998700000004,407.340004,398.049992,400.420006,28968100,57.202858
2014-01-30,407.09999799999997,409.190006,401.509991,404.67001,18379200,57.810001
2014-01-31,402.310009,412.400013,402.299995,409.33000899999996,23625000,58.475716000000006
2014-02-03,411.90000200000003,412.149994,400.720013,404.37998999999996,20145300,57.76857
2014-02-04,405.450001,408.529991,397.009995,405.910011,18066300,57.987143999999994
2014-02-05,403.15000200000003,407.75,398.000004,404.41999100000004,16762900,57.774283999999994
2014-02-06,406.42001,410.909992,400.420006,407.910004,12852000,58.27285799999999
2014-02-07,413.44001000000003,430.5,410.559998,429.979988,32921000,61.425713
2014-02-10,429.429989,432.37000300000005,424.279991,430.439999,13812400,61.491428000000006
2014-02-11,429.959988,435.759987,425.510006,433.990013,13667500,61.998573
2014-02-12,434.779991,434.89999400000005,425.539993,428.930004,15673000,61.275715000000005
2014-02-13,425.69001,439.490005,425.000008,436.549992,18700500,62.364284999999995
2014-02-14,437.05999,437.700005,431.68998700000003,435.509995,11985400,62.215714
2014-02-18,436.959988,441.240005,427.999996,436.849998,15507800,62.407143000000005
2014-02-19,431.669987,436.25001100000003,427.970009,428.229988,16031400,61.175713
2014-02-20,430.35000999999994,437.76999299999994,429.159996,434.950008,11965100,62.135715000000005
2014-02-21,438.700001,438.700001,429.64999400000005,432.23,13483400,61.74714300000001
2014-02-24,435.46999400000004,449.690025,428.500008,447.000004,26043500,63.85714300000001
2014-02-25,449.999992,457.790024,445.00001100000003,453.030022,18700500,64.718575
2014-02-26,455.89999400000005,456.00002300000006,446.000008,448.789978,15010100,64.112854
2014-02-27,447.839996,454.13002,447.839996,452.230003,10304700,64.604286
2014-02-28,453.12999699999995,454.19998200000003,441.0,445.63001299999996,15751400,63.66143
2014-03-03,441.189991,445.74998899999997,438.099987,445.590012,13528200,63.655716000000005
2014-03-04,450.920013,455.0,445.590012,454.98002599999995,12387900,64.997147
2014-03-05,453.98999000000003,456.83998899999995,451.909996,453.499992,10868900,64.785713
2014-03-06,454.940025,458.000015,448.989983,450.510017,11809000,64.358574
2014-03-07,454.069992,454.54001600000004,445.51000999999997,448.369995,11573800,64.052856
2014-03-10,448.470024,448.779991,432.10000999999994,439.94998899999996,15439200,62.849998
2014-03-11,442.640011,446.679996,435.64999800000004,437.48,10448200,62.49714300000001
2014-03-12,433.67999299999997,439.499992,429.680008,436.58000599999997,12134500,62.368572
2014-03-13,439.710011,440.28000999999995,428.280003,430.05999,11390400,61.437141000000004
2014-03-14,427.730003,434.990009,422.99998899999997,424.490009,14989100,60.64143000000001
2014-03-17,428.18998700000003,430.80000700000005,422.31001299999997,422.720009,10695300,60.388573
2014-03-18,422.36998700000004,426.26000999999997,416.5,420.249992,14688100,60.035713
2014-03-19,419.87001,425.450005,417.06001299999997,420.08998899999995,10531500,60.012856000000006
2014-03-20,419.67000599999994,432.200012,419.49998899999997,424.27000400000003,14494900,60.610001000000004
2014-03-21,426.10000599999995,428.340004,405.73999399999997,405.990013,26770800,57.998573
2014-03-24,405.490002,406.449997,368.59999799999997,378.899994,42483700,54.128570999999994
2014-03-25,378.999996,384.93001200000003,365.75,370.839996,30356900,52.97714200000001
2014-03-26,373.01000600000003,377.450001,366.569992,372.28000299999997,27152300,53.182857999999996
2014-03-27,371.009987,377.83000899999996,361.53001,364.180004,28672000,52.025715000000005
2014-03-28,360.219994,369.000008,355.750011,358.870003,24699500,51.267143
2014-03-31,361.51001,366.860012,349.879997,352.030006,22125600,50.290001000000004
2014-04-01,351.75,365.249989,351.740013,364.690002,21338800,52.098572
2014-04-02,365.660011,371.049988,358.300003,362.880001,24194100,51.84
2014-04-03,361.330006,365.09999799999997,350.100002,354.68998700000003,21983500,50.669998
2014-04-04,355.450005,356.000004,335.879997,337.30998999999997,34958000,48.187141
2014-04-07,340.51001,348.189999,331.110008,337.999992,37351300,48.285713
2014-04-08,340.049999,350.790005,338.389988,348.889988,25761400,49.841427
2014-04-09,351.03001,353.900009,343.14999,353.03000299999997,20511400,50.432858
2014-04-10,354.47999599999997,357.480011,334.009995,334.730011,24871000,47.818573
2014-04-11,330.799988,334.82,323.609997,326.709988,30146200,46.672855
2014-04-14,332.889996,335.000004,325.54000099999996,331.580006,17994200,47.368572
2014-04-15,329.080002,331.569992,312.099987,326.27000400000003,30799300,46.610001000000004
2014-04-16,331.050007,333.969994,323.360004,331.409988,16114700,47.344284
2014-04-17,336.759991,349.730007,332.5,345.740009,32116000,49.39143
2014-04-21,349.300011,349.400013,338.299999,348.490005,47892600,49.784286
2014-04-22,376.630009,380.88001299999996,364.830006,372.89999,64702400,53.271427
2014-04-23,362.730011,367.5,352.999989,353.5,40285000,50.5
